URL,Titre,Source,Categorie,Severite,Date
https://nvd.nist.gov/vuln/detail/CVE-2026-2936,CVE-2026-2936,NVD,cve,important,2026-04-04T13:13:46.777712+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-1233,CVE-2026-1233,NVD,cve,important,2026-04-04T13:13:40.934301+00:00
https://www.zataz.com/cyber-actualites-zataz-de-la-semaine-du-30-mars-au-4-avril-2026/,Cyber actualités ZATAZ de la semaine du 30 mars au 4 avril 2026,Zataz,cyberattaque,important,2026-04-04T13:13:29.523031+00:00
https://www.zataz.com/lidentite-est-le-nouveau-perimetre-surmonter-les-points-faibles-dactive-directory/,L’identité est le nouveau périmètre : surmonter les points faibles d’Active Directory,Zataz,cyberattaque,important,2026-04-04T13:13:20.262841+00:00
https://github.com/shahin-shadow/nextjs-auth-bypass,shahin-shadow/nextjs-auth-bypass,GitHub PoC,poc,info,2026-04-04T10:48:19.287510+00:00
https://www.securityweek.com/european-commission-confirms-data-breach-linked-to-trivy-supply-chain-attack/,European Commission Confirms Data Breach Linked to Trivy Supply Chain Attack,SecurityWeek,cyberattaque,critique,2026-04-04T10:42:22.479652+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-5425,CVE-2026-5425,NVD,cve,important,2026-04-04T09:49:26.406567+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-3445,CVE-2026-3445,NVD,cve,important,2026-04-04T09:49:23.078113+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-4896,CVE-2026-4896,NVD,cve,important,2026-04-04T08:53:02.958894+00:00
https://nvd.nist.gov/vuln/detail/CVE-2017-20238,CVE-2017-20238,NVD,cve,important,2026-04-03T23:43:03.045399+00:00
https://nvd.nist.gov/vuln/detail/CVE-2021-4477,CVE-2021-4477,NVD,cve,critique,2026-04-03T23:42:54.898072+00:00
https://nvd.nist.gov/vuln/detail/CVE-2018-25236,CVE-2018-25236,NVD,cve,critique,2026-04-03T23:42:38.598721+00:00
https://nvd.nist.gov/vuln/detail/CVE-2017-20236,CVE-2017-20236,NVD,cve,critique,2026-04-03T23:42:32.085581+00:00
https://nvd.nist.gov/vuln/detail/CVE-2017-20235,CVE-2017-20235,NVD,cve,critique,2026-04-03T23:42:22.965305+00:00
https://nvd.nist.gov/vuln/detail/CVE-2017-20234,CVE-2017-20234,NVD,cve,critique,2026-04-03T23:42:15.585224+00:00
https://nvd.nist.gov/vuln/detail/CVE-2020-37216,CVE-2020-37216,NVD,cve,important,2026-04-03T22:49:36.771759+00:00
https://nvd.nist.gov/vuln/detail/CVE-2018-25237,CVE-2018-25237,NVD,cve,critique,2026-04-03T22:49:32.808801+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-22665,CVE-2026-22665,NVD,cve,important,2026-04-03T21:59:49.491323+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-22664,CVE-2026-22664,NVD,cve,important,2026-04-03T21:59:45.945348+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-22663,CVE-2026-22663,NVD,cve,important,2026-04-03T21:59:42.579211+00:00
https://nvd.nist.gov/vuln/detail/CVE-2022-4987,CVE-2022-4987,NVD,cve,important,2026-04-03T21:59:37.452147+00:00
https://www.darkreading.com/data-privacy/inconsistent-privacy-labels-not-enough,Inconsistent Privacy Labels Don't Tell Users What They Are Getting,Dark Reading,cyberattaque,moyen,2026-04-03T21:59:23.694689+00:00
https://www.bleepingcomputer.com/news/security/linkedin-secretely-scans-for-6-000-plus-chrome-extensions-collects-data/,"LinkedIn secretely scans for 6,000+ Chrome extensions, collects data",BleepingComputer,cyberattaque,important,2026-04-03T21:03:51.936153+00:00
https://therecord.media/trueconf-cyberattack-cisa-hackers,CISA gives agencies two weeks to patch video conferencing bug exploited by Chinese hackers,The Record,cyberattaque,critique,2026-04-03T20:01:22.506190+00:00
https://therecord.media/fcc-proposes-5-million-fine-robocall,FCC proposes $4.5 million fine for voice service provider hosting ‘suspicious’ foreign call traffic,The Record,cyberattaque,important,2026-04-03T19:23:20.372894+00:00
https://www.rapid7.com/blog/post/pt-metasploit-wrap-up-04-03-2026,Metasploit Wrap-Up 04/03/2026,Rapid7 Blog,outil,critique,2026-04-03T19:23:10.223981+00:00
https://www.darkreading.com/endpoint-security/apple-patches-darksword-ios-18,"Apple Breaks Precedent, Patches DarkSword for iOS 18",Dark Reading,cyberattaque,critique,2026-04-03T19:22:58.109417+00:00
https://therecord.media/european-commission-cyberattack-teampcp,EU cyber agency attributes major data breach to TeamPCP hacking group,The Record,cyberattaque,critique,2026-04-03T19:22:53.858495+00:00
https://www.tenable.com/blog/the-developer-credential-economy-exposure-data-is-the-new-front-line-in-the-supply-chain-war,The developer credential economy: Why exposure data is the new front line in the supply chain war,Tenable Blog,alerte,important,2026-04-03T19:22:47.191887+00:00
https://github.com/RhestCorp/TP-L-NK-SIZMA-EXPLO-T,RhestCorp/TP-L-NK-SIZMA-EXPLO-T,GitHub PoC,poc,info,2026-04-03T18:11:35.633102+00:00
https://github.com/jwsly12/CVE-2022-46364-htb-ctf,jwsly12/CVE-2022-46364-htb-ctf,GitHub PoC,poc,info,2026-04-03T18:11:35.500048+00:00
https://github.com/FilipeGaudard/CVE-2026-35045-PoC,FilipeGaudard/CVE-2026-35045-PoC,GitHub PoC,poc,info,2026-04-03T18:11:35.356323+00:00
https://thehackernews.com/2026/04/china-linked-ta416-targets-european.html,China-Linked TA416 Targets European Governments with PlugX and OAuth-Based Phishing,The Hacker News,cyberattaque,critique,2026-04-03T18:04:28.767589+00:00
https://www.bleepingcomputer.com/news/security/hims-and-hers-warns-of-data-breach-after-zendesk-support-ticket-breach/,Hims & Hers warns of data breach after Zendesk support ticket breach,BleepingComputer,cyberattaque,critique,2026-04-03T18:04:23.698651+00:00
https://thehackernews.com/2026/04/microsoft-details-cookie-controlled-php.html,Microsoft Details Cookie-Controlled PHP Web Shells Persisting via Cron on Linux Servers,The Hacker News,cyberattaque,critique,2026-04-03T18:04:12.280516+00:00
https://therecord.media/french-senate-passes-bill-child-ban-social-media,French Senate passes bill that would ban children under 15 from social media,The Record,cyberattaque,info,2026-04-03T17:05:17.392471+00:00
https://www.bleepingcomputer.com/news/security/die-linke-german-political-party-confirms-data-stolen-by-qilin-ransomware/,Die Linke German political party confirms data stolen by Qilin ransomware,BleepingComputer,cyberattaque,important,2026-04-03T17:05:12.249133+00:00
https://www.darkreading.com/threat-intelligence/teampcp-attacks-hacker-infighting,Blast Radius of TeamPCP Attacks Expands Amid Hacker Infighting,Dark Reading,cyberattaque,important,2026-04-03T16:04:20.678258+00:00
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0394/,Multiples vulnérabilités dans VMware Tanzu (03 avril 2026),CERT-FR Avis,alerte,critique,2026-04-03T15:13:08.590230+00:00
https://github.com/EQSTLab/CVE-2026-5027,EQSTLab/CVE-2026-5027,GitHub PoC,poc,info,2026-04-03T14:31:03.682592+00:00
https://github.com/adhammedhat111/Magento-CVE-2019-7139-SQLi-PoC,adhammedhat111/Magento-CVE-2019-7139-SQLi-PoC,GitHub PoC,poc,info,2026-04-03T14:31:03.679646+00:00
https://www.undernews.fr/telephonie-phreaking-voip/une-faille-de-securite-sur-iphone-pourrait-transformer-votre-appareil-en-outil-despionnage.html,Une faille de sécurité sur iPhone pourrait transformer votre appareil en outil d’espionnage,UnderNews,veille_fr,critique,2026-04-03T14:25:54.464527+00:00
https://www.darkreading.com/remote-workforce/skull-vibrations-could-be-xr-headset-authentication,Picking Up 'Skull Vibrations'? Could Be XR Headset Authentication,Dark Reading,cyberattaque,info,2026-04-03T14:25:42.753125+00:00
https://therecord.media/massachusetts-emergency-alert-cyberattack,Massachusetts emergency communications system impacted by cyberattack,The Record,cyberattaque,important,2026-04-03T14:25:37.559712+00:00
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0395/,Multiples vulnérabilités dans les produits IBM (03 avril 2026),CERT-FR Avis,alerte,critique,2026-04-03T14:25:33.368454+00:00
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0393/,Vulnérabilité dans Synology Mail Station (03 avril 2026),CERT-FR Avis,alerte,critique,2026-04-03T14:25:24.328739+00:00
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0398/,Multiples vulnérabilités dans le noyau Linux de SUSE (03 avril 2026),CERT-FR Avis,alerte,critique,2026-04-03T14:25:18.680427+00:00
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0397/,Multiples vulnérabilités dans le noyau Linux d'Ubuntu (03 avril 2026),CERT-FR Avis,alerte,critique,2026-04-03T14:25:12.601197+00:00
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0396/,Multiples vulnérabilités dans le noyau Linux de Red Hat (03 avril 2026),CERT-FR Avis,alerte,critique,2026-04-03T14:25:06.084245+00:00
https://www.cert.ssi.gouv.fr/avis/CERTFR-2026-AVI-0392/,Multiples vulnérabilités dans Microsoft Edge (03 avril 2026),CERT-FR Avis,alerte,critique,2026-04-03T14:24:57.033984+00:00
https://hackaday.com/2026/04/03/this-week-in-security-the-supply-chain-has-problems/,This Week in Security: The Supply Chain Has Problems,Hackaday Security,outil,critique,2026-04-03T14:24:50.813804+00:00
https://www.bleepingcomputer.com/news/security/evolution-of-ransomware-multi-extortion-ransomware-attacks/,Evolution of Ransomware: Multi-Extortion Ransomware Attacks,BleepingComputer,cyberattaque,critique,2026-04-03T14:24:44.707927+00:00
https://therecord.media/ukraine-warns-russian-hackers-revisiting-old-attacks,Ukraine warns Russian hackers are revisiting past breaches to prepare new attacks,The Record,cyberattaque,important,2026-04-03T14:24:38.635980+00:00
https://www.undernews.fr/reseau-securite/kaspersky-et-afripol-organisent-une-formation-conjointe-en-cybersecurite-a-destination-des-forces-de-lordre-africaines.html,Kaspersky et AFRIPOL organisent une formation conjointe en cybersécurité à destination des forces de l’ordre africaines,UnderNews,veille_fr,info,2026-04-03T14:24:34.808655+00:00
https://www.darkreading.com/application-security/chainguard-factory-automate-hardening-software-supply-chain,Chainguard Unveils Factory 2.0 to Automate Hardening the Software Supply Chain,Dark Reading,cyberattaque,critique,2026-04-03T14:24:30.316853+00:00
https://www.rapid7.com/blog/post/em-security-problem-or-visibility-problem,"You Don’t Have a Security Problem, You Have a Visibility Problem",Rapid7 Blog,outil,critique,2026-04-03T14:24:26.767170+00:00
https://thehackernews.com/2026/04/why-third-party-risk-is-biggest-gap-in.html,Why Third-Party Risk Is the Biggest Gap in Your Clients' Security Posture,The Hacker News,cyberattaque,important,2026-04-03T13:21:32.437537+00:00
https://thehackernews.com/2026/04/unc1069-social-engineering-of-axios.html,UNC1069 Social Engineering of Axios Maintainer Led to npm Supply Chain Attack,The Hacker News,cyberattaque,critique,2026-04-03T13:21:28.806726+00:00
https://www.securityweek.com/in-other-news-chatgpt-data-leak-android-rootkit-water-facility-hit-by-ransomware/,"In Other News: ChatGPT Data Leak, Android Rootkit, Water Facility Hit by Ransomware",SecurityWeek,cyberattaque,important,2026-04-03T13:21:22.586540+00:00
https://isc.sans.edu/diary/rss/32864,"TeamPCP Supply Chain Campaign: Update 006 - CERT-EU Confirms European Commission Cloud Breach, Sportradar Details Emerge, and Mandiant Quantifies Campaign at 1,000&#x2b; SaaS Environments, (Fri, Apr 3rd)",SANS ISC,outil,critique,2026-04-03T13:21:16.830549+00:00
https://www.undernews.fr/reseau-securite/fuite-de-code-chez-claude-code-les-commentaires-de-melissa-bischoping-de-tanium.html,Fuite de code chez Claude Code : les commentaires de Melissa Bischoping de Tanium,UnderNews,veille_fr,important,2026-04-03T13:21:12.645761+00:00
https://www.securityweek.com/trueconf-zero-day-exploited-in-asian-government-attacks/,TrueConf Zero-Day Exploited in Asian Government Attacks,SecurityWeek,cyberattaque,critique,2026-04-03T13:20:56.732727+00:00
https://www.darkreading.com/endpoint-security/crowdstrike-falcon-ingest-microsoft-defender-telemetry,CrowdStrike Next-Gen SIEM Can Now Ingest Microsoft Defender Telemetry,Dark Reading,cyberattaque,info,2026-04-03T13:20:50.976119+00:00
https://www.securityweek.com/critical-sharefile-flaws-lead-to-unauthenticated-rce/,Critical ShareFile Flaws Lead to Unauthenticated RCE,SecurityWeek,cyberattaque,critique,2026-04-03T13:20:47.501363+00:00
https://www.darkreading.com/application-security/source-code-leaks-highlight-lack-supply-chain-oversight,Source Code Leaks Highlight Lack of Supply Chain Oversight,Dark Reading,cyberattaque,important,2026-04-03T13:20:41.825275+00:00
https://www.schneier.com/blog/archives/2026/04/company-that-secretly-records-and-publishes-zoom-meetings.html,Company that Secretly Records and Publishes Zoom Meetings,Schneier on Security,outil,important,2026-04-03T11:43:21.156991+00:00
https://www.bleepingcomputer.com/news/microsoft/microsoft-still-working-to-fix-exchange-online-mailbox-access-issues/,Microsoft still working to fix Exchange Online mailbox access issues,BleepingComputer,cyberattaque,moyen,2026-04-03T11:43:17.518473+00:00
https://www.securityweek.com/mobile-attack-surface-expands-as-enterprises-lose-control/,Mobile Attack Surface Expands as Enterprises Lose Control,SecurityWeek,cyberattaque,important,2026-04-03T11:43:11.680394+00:00
https://www.securityweek.com/react2shell-exploited-in-large-scale-credential-harvesting-campaign/,React2Shell Exploited in Large-Scale Credential Harvesting Campaign,SecurityWeek,cyberattaque,critique,2026-04-03T11:43:05.992694+00:00
https://github.com/redyank/CVE-2026-33154,redyank/CVE-2026-33154,GitHub PoC,poc,info,2026-04-03T10:58:59.995643+00:00
https://github.com/min8282/CVE-2026-5027,min8282/CVE-2026-5027,GitHub PoC,poc,info,2026-04-03T10:58:59.992448+00:00
https://www.securityweek.com/north-korean-hackers-drain-285-million-from-drift-in-10-seconds/,North Korean Hackers Drain $285 Million From Drift in 10 Seconds,SecurityWeek,cyberattaque,critique,2026-04-03T10:53:27.457732+00:00
https://www.securityweek.com/t-mobile-sets-the-record-straight-on-latest-data-breach-filing/,T-Mobile Sets the Record Straight on Latest Data Breach Filing,SecurityWeek,cyberattaque,moyen,2026-04-03T10:53:18.691928+00:00
https://www.bleepingcomputer.com/news/microsoft/microsoft-now-force-upgrades-unmanaged-windows-11-24h2-pcs/,Microsoft now force upgrades unmanaged Windows 11 24H2 PCs,BleepingComputer,cyberattaque,critique,2026-04-03T10:53:15.224983+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-4350,CVE-2026-4350,NVD,cve,important,2026-04-03T09:32:04.329872+00:00
https://www.it-connect.fr/windows-11-va-indiquer-si-vos-certificats-secure-boot-sont-a-jour/,Windows 11 va indiquer si vos certificats Secure Boot sont à jour !,IT Connect,veille_fr,important,2026-04-03T09:31:44.645151+00:00
https://www.bleepingcomputer.com/news/security/man-admits-to-extortion-plot-locking-coworkers-out-of-thousands-of-windows-devices/,Man admits to locking thousands of Windows devices in extortion plot,BleepingComputer,cyberattaque,critique,2026-04-03T09:31:35.976606+00:00
https://thehackernews.com/2026/04/drift-loses-285-million-in-durable.html,Drift Loses $285 Million in Durable Nonce Social Engineering Attack Linked to DPRK,The Hacker News,cyberattaque,critique,2026-04-03T09:31:29.127812+00:00
https://seclists.org/fulldisclosure/2026/Apr/1,[KIS-2026-06] MetInfo CMS <= 8.1 (weixinreply.class.php) PHP Code Injection Vulnerability,Full Disclosure,0day,critique,2026-04-03T09:31:19.234000+00:00
https://thehackernews.com/2026/04/new-sparkcat-variant-in-ios-android.html,"New SparkCat Variant in iOS, Android Apps Steals Crypto Wallet Recovery Phrase Images",The Hacker News,cyberattaque,critique,2026-04-03T09:31:13.063920+00:00
https://www.it-connect.fr/microsoft-teams-le-blocage-des-bots-ia-en-reunion-arrive/,Microsoft Teams : le blocage des bots IA en réunion arrive,IT Connect,veille_fr,moyen,2026-04-03T07:21:37.989055+00:00
https://www.it-connect.fr/external-mfa-dans-microsoft-entra-id-est-disponible-ce-quil-faut-savoir/,External MFA dans Microsoft Entra ID est disponible : ce qu’il faut savoir !,IT Connect,veille_fr,info,2026-04-03T07:21:34.315209+00:00
https://www.bleepingcomputer.com/news/security/cert-eu-european-commission-hack-exposes-data-of-30-eu-entities/,CERT-EU: European Commission hack exposes data of 30 EU entities,BleepingComputer,cyberattaque,critique,2026-04-03T07:21:23.233260+00:00
https://www.bleepingcomputer.com/news/security/drift-loses-280-million-north-korean-hackers-seize-security-council-powers/,Drift loses $280 million North Korean hackers seize Security Council powers,BleepingComputer,cyberattaque,critique,2026-04-03T05:45:54.887951+00:00
https://seclists.org/fulldisclosure/2026/Apr/2,"Apple OHTTP Relay: 14 Third-Party Endpoints, 6 Countries,	Zero User Visibility",Full Disclosure,0day,important,2026-04-03T05:45:51.015598+00:00
https://seclists.org/fulldisclosure/2026/Apr/4,SEC Consult SA-20260401-0 :: Broken Access Control in Open	WebUI,Full Disclosure,0day,critique,2026-04-03T05:45:40.825518+00:00
https://seclists.org/fulldisclosure/2026/Apr/0,[CVE-2026-33691] OWASP CRS whitespace padding bypass	vulnerability,Full Disclosure,0day,critique,2026-04-03T05:45:36.124642+00:00
https://seclists.org/fulldisclosure/2026/Apr/3,SEC Consult SA-20260326-0 :: Local Privilege Escalation in Vienna Assistant (MacOS) - Vienna Symphonic Library,Full Disclosure,0day,important,2026-04-03T05:45:29.988741+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-32173,CVE-2026-32173,NVD,cve,important,2026-04-03T03:36:34.003595+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-33107,CVE-2026-33107,NVD,cve,critique,2026-04-03T03:36:30.586284+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-33105,CVE-2026-33105,NVD,cve,critique,2026-04-03T03:36:24.988723+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-32213,CVE-2026-32213,NVD,cve,critique,2026-04-03T03:36:18.214059+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-32211,CVE-2026-32211,NVD,cve,critique,2026-04-03T03:36:12.673815+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-26135,CVE-2026-26135,NVD,cve,critique,2026-04-03T03:36:07.244315+00:00
https://isc.sans.edu/diary/rss/32862,"ISC Stormcast For Friday, April 3rd, 2026 https://isc.sans.edu/podcastdetail/9878, (Fri, Apr 3rd)",SANS ISC,outil,critique,2026-04-03T03:35:53.793999+00:00
https://nvd.nist.gov/vuln/detail/CVE-2022-4986,CVE-2022-4986,NVD,cve,important,2026-04-02T23:02:01.493323+00:00
https://nvd.nist.gov/vuln/detail/CVE-2025-15620,CVE-2025-15620,NVD,cve,important,2026-04-02T23:01:58.187444+00:00
https://nvd.nist.gov/vuln/detail/CVE-2023-7343,CVE-2023-7343,NVD,cve,important,2026-04-02T21:07:09.713452+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-34426,CVE-2026-34426,NVD,cve,important,2026-04-02T21:07:06.182172+00:00
https://nvd.nist.gov/vuln/detail/CVE-2024-14034,CVE-2024-14034,NVD,cve,critique,2026-04-02T21:07:02.536383+00:00
https://www.darkreading.com/cyberattacks-data-breaches/toying-around-hasbro-attack-remediate,Not Toying Around: Hasbro Attack May Take 'Weeks' to Remediate,Dark Reading,cyberattaque,important,2026-04-02T21:05:30.013091+00:00
https://www.darkreading.com/cybersecurity-operations/security-bosses-all-in-ai,Security Bosses Are All-In on AI. Here's Why,Dark Reading,cyberattaque,info,2026-04-02T21:05:25.076058+00:00
https://thehackernews.com/2026/04/hackers-exploit-cve-2025-55182-to.html,"Hackers Exploit CVE-2025-55182 to Breach 766 Next.js Hosts, Steal Credentials",The Hacker News,cyberattaque,critique,2026-04-02T21:04:56.821840+00:00
https://www.bleepingcomputer.com/news/security/claude-code-leak-used-to-push-infostealer-malware-on-github/,Claude Code leak used to push infostealer malware on GitHub,BleepingComputer,cyberattaque,important,2026-04-02T21:04:49.144001+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-3502,CVE-2026-3502,CISA KEV,kev,critique,2026-04-02T20:04:06.468111+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-5418,CVE-2026-5418,NVD,cve,important,2026-04-02T20:04:02.502329+00:00
https://nvd.nist.gov/vuln/detail/CVE-2023-7342,CVE-2023-7342,NVD,cve,important,2026-04-02T20:03:57.414983+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-5368,CVE-2026-5368,NVD,cve,important,2026-04-02T19:07:59.197881+00:00
https://www.bleepingcomputer.com/news/security/drift-loses-280-million-as-hackers-seize-security-council-powers/,Drift loses $280 million as hackers seize Security Council powers,BleepingComputer,cyberattaque,critique,2026-04-02T19:07:44.030013+00:00
https://www.securityweek.com/critical-vulnerability-in-claude-code-emerges-days-after-source-leak/,Critical Vulnerability in Claude Code Emerges Days After Source Leak,SecurityWeek,cyberattaque,critique,2026-04-02T19:07:17.216727+00:00
https://github.com/oxfemale/KillChain,oxfemale/KillChain,GitHub PoC,poc,info,2026-04-02T18:06:10.115085+00:00
https://therecord.media/drift-crypto-confirms-280-million-stolen-north-korea,Drift crypto platform confirms $280 million stolen in hack as researchers point finger at North Korea,The Record,cyberattaque,critique,2026-04-02T17:55:06.993916+00:00
https://kb.cert.org/vuls/id/951662,VU#951662: MuPDF by Artifex contains integer overflow vulnerability.,CERT/CC Vulnerability Notes,0day,critique,2026-04-02T17:54:59.303118+00:00
https://www.schneier.com/blog/archives/2026/04/us-bans-all-foreign-made-consumer-routers.html,US Bans All Foreign-Made Consumer Routers,Schneier on Security,outil,critique,2026-04-02T17:54:44.878601+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-5350,CVE-2026-5350,NVD,cve,important,2026-04-02T16:35:03.509383+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-5349,CVE-2026-5349,NVD,cve,important,2026-04-02T16:35:00.013275+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-5346,CVE-2026-5346,NVD,cve,important,2026-04-02T16:34:56.593914+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-34797,CVE-2026-34797,NVD,cve,important,2026-04-02T16:34:51.685367+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-34796,CVE-2026-34796,NVD,cve,important,2026-04-02T16:34:24.508723+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-34795,CVE-2026-34795,NVD,cve,important,2026-04-02T16:34:18.992411+00:00
https://nvd.nist.gov/vuln/detail/CVE-2026-34794,CVE-2026-34794,NVD,cve,important,2026-04-02T16:34:13.174289+00:00
